batch,acc,data
1651,0.73333333,1112
1652,0.73333333,1116
1653,0.73333333,1120
1654,0.73333333,1124
1655,0.73333333,1128
1656,0.73333333,1132
1657,0.73333333,1136
1658,0.73333333,1140
1659,0.73333333,1144
1660,0.73333333,1148
1661,0.73333333,1152
1662,0.73333333,1156
1663,0.73333333,1160
1664,0.73333333,1164
1665,0.73333333,1168
1666,0.73333333,1172
1667,0.73333333,1176
1668,0.73333333,1180
1669,0.73333333,1184
1670,0.73333333,1188
1671,0.73333333,1192
1672,0.73333333,1196
1673,0.73333333,1200
1674,0.73333333,1204
1675,0.73333333,1208
1676,0.73333333,1212
1677,0.73333333,1216
1678,0.73333333,1220
1679,0.73333333,1224
1680,0.73333333,1228
1681,0.73333333,1232
1682,0.73333333,1236
1683,0.73333333,1240
1684,0.73333333,1244
1685,0.73333333,1248
1686,0.73333333,1252
1687,0.73333333,1256
1688,0.73333333,1260
1689,0.73333333,1264
1690,0.73333333,1268
1691,0.73333333,1272
1692,0.73333333,1276
1693,0.73333333,1280
1694,0.73333333,1284
1695,0.73333333,1288
1696,0.73333333,1292
1697,0.73333333,1296
1698,0.73333333,1300
1699,0.73333333,1304
1700,0.73333333,1308
1701,0.73333333,1312
1702,0.73333333,1316
1703,0.73333333,1320
1704,0.73333333,1324
1705,0.73333333,1328
1706,0.73333333,1332
1707,0.73333333,1336
1708,0.73333333,1340
1709,0.73333333,1344
1710,0.73333333,1348
1711,0.73333333,1352
1712,0.73333333,1356
1713,0.73333333,1360
1714,0.73333333,1364
1715,0.73333333,1368
1716,0.73333333,1372
1717,0.73333333,1376
1718,0.73333333,1380
1719,0.73333333,1384
1720,0.73333333,1388
1721,0.73333333,1392
1722,0.73333333,1396
1723,0.73333333,1400
1724,0.73333333,1404
1725,0.73333333,1408
1726,0.73333333,1412
1727,0.73333333,1416
1728,0.73333333,1420
1729,0.73333333,1424
1730,0.73333333,1428
1731,0.73333333,1432
1732,0.73333333,1436
1733,0.73333333,1440
1734,0.73333333,1444
1735,0.73333333,1448
1736,0.73333333,1452
1737,0.73333333,1456
1738,0.73333333,1460
1739,0.73333333,1464
1740,0.73333333,1468
1741,0.73333333,1472
1742,0.73333333,1476
1743,0.73333333,1480
1744,0.73333333,1484
1745,0.73333333,1488
1746,0.73333333,1492
1747,0.73333333,1496
1748,0.73333333,1500
1749,0.73333333,1504
1750,0.73333333,1508
1751,0.73333333,1512
1752,0.73333333,1516
1753,0.73333333,1520
1754,0.73333333,1524
1755,0.73333333,1528
1756,0.73333333,1532
1757,0.73333333,1536
1758,0.73333333,1540
1759,0.73333333,1544
1760,0.73333333,1548
1761,0.73333333,1552
1762,0.73333333,1556
1763,0.73333333,1560
1764,0.73333333,1564
1765,0.73333333,1568
1766,0.73333333,1572
1767,0.73333333,1576
1768,0.73333333,1580
1769,0.73333333,1584
1770,0.73333333,1588
1771,0.73333333,1592
1772,0.73333333,1596
1773,0.73333333,1600
1774,0.73333333,1604
1775,0.73333333,1608
1776,0.73333333,1612
1777,0.73333333,1616
1778,0.73333333,1620
1779,0.73333333,1624
1780,0.73333333,1628
1781,0.73333333,1632
1782,0.73333333,1636
1783,0.73333333,1640
1784,0.73333333,1644
1785,0.73333333,1648
1786,0.73333333,1652
1787,0.73333333,1656
1788,0.73333333,1660
1789,0.73333333,1664
1790,0.73333333,1668
1791,0.73333333,1672
1792,0.73333333,1676
1793,0.73333333,1680
1794,0.73333333,1684
1795,0.73333333,1688
1796,0.73333333,1692
1797,0.73333333,1696
1798,0.73333333,1700
1799,0.73333333,1704
1800,0.73333333,1708
1801,0.73333333,1712
1802,0.73333333,1716
1803,0.73333333,1720
1804,0.73333333,1724
1805,0.73333333,1728
1806,0.73333333,1732
1807,0.73333333,1736
1808,0.73333333,1740
1809,0.73333333,1744
1810,0.73333333,1748
1811,0.73333333,1752
1812,0.73333333,1756
1813,0.73333333,1760
1814,0.73333333,1764
1815,0.73333333,1768
1816,0.73333333,1772
1817,0.73333333,1776
1818,0.73333333,1780
1819,0.73333333,1784
1820,0.73333333,1788
1821,0.73333333,1792
1822,0.73333333,1796
1823,0.73333333,1800
1824,0.73333333,1804
1825,0.73333333,1808
1826,0.73333333,1812
1827,0.73333333,1816
1828,0.73333333,1820
1829,0.73333333,1824
1830,0.73333333,1828
1831,0.73333333,1832
1832,0.73333333,1836
1833,0.73333333,1840
1834,0.73333333,1844
1835,0.73333333,1848
1836,0.73333333,1852
1837,0.73333333,1856
1838,0.73333333,1860
1839,0.73333333,1864
1840,0.73333333,1868
1841,0.73333333,1872
1842,0.73333333,1876
1843,0.73333333,1880
1844,0.73333333,1884
1845,0.73333333,1888
1846,0.73333333,1892
1847,0.73333333,1896
1848,0.73333333,1900
1849,0.73333333,1904
1850,0.73333333,1908
1851,0.73333333,1912
1852,0.73333333,1916
1853,0.73333333,1920
1854,0.73333333,1924
1855,0.73333333,1928
1856,0.73333333,1932
1857,0.73333333,1936
1858,0.73333333,1940
1859,0.73333333,1944
1860,0.73333333,1948
1861,0.73333333,1952
1862,0.73333333,1956
1863,0.73333333,1960
1864,0.73333333,1964
1865,0.73333333,1968
1866,0.73333333,1972
1867,0.73333333,1976
1868,0.73333333,1980
1869,0.73333333,1984
1870,0.73333333,1988
1871,0.73333333,1992
1872,0.73333333,1996
1873,0.73333333,2000
1874,0.73333333,2004
1875,0.73333333,2008
1876,0.73333333,2012
1877,0.73333333,2016
1878,0.73333333,2020
1879,0.73333333,2024
1880,0.73333333,2028
1881,0.73333333,2032
1882,0.73333333,2036
1883,0.73333333,2040
1884,0.73333333,2044
1885,0.73333333,2048
1886,0.73333333,2052
1887,0.73333333,2056
1888,0.73333333,2060
1889,0.73333333,2064
1890,0.73333333,2068
1891,0.73333333,2072
1892,0.73333333,2076
1893,0.73333333,2080
1894,0.73333333,2084
1895,0.73333333,2088
1896,0.73333333,2092
1897,0.73333333,2096
1898,0.73333333,2100
1899,0.73333333,2104
1900,0.73333333,2108
1901,0.73333333,2112
1902,0.73333333,2116
1903,0.73333333,2120
1904,0.73333333,2124
1905,0.73333333,2128
1906,0.73333333,2132
1907,0.73333333,2136
1908,0.73333333,2140
1909,0.73333333,2144
1910,0.73333333,2148
1911,0.73333333,2152
1912,0.73333333,2156
1913,0.73333333,2160
1914,0.73333333,2164
1915,0.73333333,2168
1916,0.73333333,2172
1917,0.73333333,2176
1918,0.73333333,2180
1919,0.73333333,2184
1920,0.73333333,2188
1921,0.73333333,2192
1922,0.73333333,2196
1923,0.73333333,2200
1924,0.73333333,2204
1925,0.73333333,2208
1926,0.73333333,2212
1927,0.73333333,2216
1928,0.73333333,2220
1929,0.73333333,2224
1930,0.73333333,2228
1931,0.73333333,2232
1932,0.73333333,2236
1933,0.73333333,2240
1934,0.73333333,2244
1935,0.73333333,2248
1936,0.73333333,2252
1937,0.73333333,2256
1938,0.73333333,2260
1939,0.73333333,2264
1940,0.73333333,2268
1941,0.73333333,2272
1942,0.73333333,2276
1943,0.73333333,2280
1944,0.73333333,2284
1945,0.73333333,2288
1946,0.73333333,2292
1947,0.73333333,2296
1948,0.73333333,2300
1949,0.73333333,2304
1950,0.73333333,2308
1951,0.73333333,2312
1952,0.73333333,2316
1953,0.73333333,2320
1954,0.73333333,2324
1955,0.73333333,2328
1956,0.73333333,2332
1957,0.73333333,2336
1958,0.73333333,2340
1959,0.73333333,2344
1960,0.73333333,2348
1961,0.73333333,2352
1962,0.73333333,2356
1963,0.73333333,2360
1964,0.73333333,2364
1965,0.73333333,2368
1966,0.73333333,2372
1967,0.73333333,2376
1968,0.73333333,2380
1969,0.73333333,2384
1970,0.73333333,2388
1971,0.73333333,2392
1972,0.73333333,2396
1973,0.73333333,2400
1974,0.73333333,2404
1975,0.73333333,2408
1976,0.73333333,2412
1977,0.73333333,2416
1978,0.73333333,2420
1979,0.73333333,2424
1980,0.73333333,2428
1981,0.73333333,2432
1982,0.73333333,2436
1983,0.73333333,2440
1984,0.73333333,2444
1985,0.73333333,2448
1986,0.73333333,2452
1987,0.73333333,2456
1988,0.73333333,2460
1989,0.73333333,2464
1990,0.73333333,2468
1991,0.73333333,2472
1992,0.73333333,2476
1993,0.73333333,2480
1994,0.73333333,2484
1995,0.73333333,2488
1996,0.73333333,2492
1997,0.73333333,2496
1998,0.73333333,2500
1999,0.73333333,2504
2000,0.73333333,2508
2001,0.73333333,2512
2002,0.73333333,2516
2003,0.73333333,2520
2004,0.73333333,2524
2005,0.73333333,2528
2006,0.73333333,2532
2007,0.73333333,2536
2008,0.73333333,2540
2009,0.73333333,2544
2010,0.73333333,2548
2011,0.73333333,2552
2012,0.73333333,2556
2013,0.73333333,2560
2014,0.73333333,2564
2015,0.73333333,2568
2016,0.73333333,2572
2017,0.73333333,2576
2018,0.73333333,2580
2019,0.73333333,2584
2020,0.73333333,2588
2021,0.73333333,2592
2022,0.73333333,2596
2023,0.73333333,2600
2024,0.73333333,2604
2025,0.73333333,2608
2026,0.73333333,2612
2027,0.73333333,2616
2028,0.73333333,2620
2029,0.73333333,2624
2030,0.73333333,2628
2031,0.73333333,2632
2032,0.73333333,2636
2033,0.73333333,2640
2034,0.73333333,2644
2035,0.73333333,2648
2036,0.73333333,2652
2037,0.73333333,2656
2038,0.73333333,2660
2039,0.73333333,2664
2040,0.73333333,2668
2041,0.73333333,2672
2042,0.73333333,2676
2043,0.73333333,2680
2044,0.73333333,2684
2045,0.73333333,2688
2046,0.73333333,2692
2047,0.73333333,2696
2048,0.73333333,2700
2049,0.73333333,2704
2050,0.73333333,2708
2051,0.73333333,2712
2052,0.73333333,2716
2053,0.73333333,2720
2054,0.73333333,2724
2055,0.73333333,2728
2056,0.73333333,2732
2057,0.73333333,2736
2058,0.73333333,2740
2059,0.73333333,2744
2060,0.73333333,2748
2061,0.73333333,2752
2062,0.73333333,2756
2063,0.73333333,2760
2064,0.73333333,2764
2065,0.73333333,2768
2066,0.73333333,2772
2067,0.73333333,2776
2068,0.73333333,2780
2069,0.73333333,2784
2070,0.73333333,2788
2071,0.73333333,2792
2072,0.73333333,2796
2073,0.73333333,2800
2074,0.73333333,2804
2075,0.73333333,2808
2076,0.73333333,2812
2077,0.73333333,2816
2078,0.73333333,2820
2079,0.73333333,2824
2080,0.73333333,2828
2081,0.73333333,2832
2082,0.73333333,2836
2083,0.73333333,2840
2084,0.73333333,2844
2085,0.73333333,2848
2086,0.73333333,2852
2087,0.73333333,2856
2088,0.73333333,2860
2089,0.73333333,2864
2090,0.73333333,2868
2091,0.73333333,2872
2092,0.73333333,2876
2093,0.73333333,2880
2094,0.73333333,2884
2095,0.73333333,2888
2096,0.73333333,2892
2097,0.73333333,2896
2098,0.73333333,2900
2099,0.73333333,2904
2100,0.73333333,2908
2101,0.73333333,2912
2102,0.73333333,2916
2103,0.73333333,2920
2104,0.73333333,2924
2105,0.73333333,2928
2106,0.73333333,2932
2107,0.73333333,2936
2108,0.73333333,2940
2109,0.73333333,2944
2110,0.73333333,2948
2111,0.73333333,2952
2112,0.73333333,2956
2113,0.73333333,2960
2114,0.73333333,2964
2115,0.73333333,2968
2116,0.73333333,2972
2117,0.73333333,2976
2118,0.73333333,2980
2119,0.73333333,2984
2120,0.73333333,2988
2121,0.73333333,2992
2122,0.73333333,2996
2123,0.73333333,3000
2124,0.73333333,3004
2125,0.73333333,3008
2126,0.73333333,3012
2127,0.73333333,3016
2128,0.73333333,3020
2129,0.73333333,3024
2130,0.73333333,3028
2131,0.73333333,3032
2132,0.73333333,3036
2133,0.73333333,3040
2134,0.73333333,3044
2135,0.73333333,3048
2136,0.73333333,3052
2137,0.73333333,3056
2138,0.73333333,3060
2139,0.73333333,3064
2140,0.73333333,3068
2141,0.73333333,3072
2142,0.73333333,3076
2143,0.73333333,3080
2144,0.73333333,3084
2145,0.73333333,3088
2146,0.73333333,3092
2147,0.73333333,3096
2148,0.73333333,3100
2149,0.73333333,3104
2150,0.73333333,3108
2151,0.73333333,3112
2152,0.73333333,3116
2153,0.73333333,3120
2154,0.73333333,3124
2155,0.73333333,3128
2156,0.73333333,3132
2157,0.73333333,3136
2158,0.73333333,3140
2159,0.73333333,3144
2160,0.73333333,3148
2161,0.73333333,3152
2162,0.73333333,3156
2163,0.73333333,3160
2164,0.73333333,3164
2165,0.73333333,3168
2166,0.73333333,3172
2167,0.73333333,3176
2168,0.73333333,3180
2169,0.73333333,3184
2170,0.73333333,3188
2171,0.73333333,3192
2172,0.73333333,3196
2173,0.73333333,3200
2174,0.73333333,3204
2175,0.73333333,3208
2176,0.73333333,3212
2177,0.73333333,3216
2178,0.73333333,3220
2179,0.73333333,3224
2180,0.73333333,3228
2181,0.73333333,3232
2182,0.73333333,3236
2183,0.73333333,3240
2184,0.73333333,3244
2185,0.73333333,3248
2186,0.73333333,3252
2187,0.73333333,3256
2188,0.73333333,3260
2189,0.73333333,3264
2190,0.73333333,3268
2191,0.73333333,3272
2192,0.73333333,3276
2193,0.73333333,3280
2194,0.73333333,3284
2195,0.73333333,3288
2196,0.73333333,3292
2197,0.73333333,3296
2198,0.73333333,3300
2199,0.73333333,3304
2200,0.73333333,3308
2201,0.73333333,3312
2202,0.73333333,3316
2203,0.73333333,3320
2204,0.73333333,3324
2205,0.73333333,3328
2206,0.73333333,3332
2207,0.73333333,3336
2208,0.73333333,3340
2209,0.73333333,3344
2210,0.73333333,3348
2211,0.73333333,3352
2212,0.73333333,3356
2213,0.73333333,3360
2214,0.73333333,3364
2215,0.73333333,3368
2216,0.73333333,3372
2217,0.73333333,3376
2218,0.73333333,3380
2219,0.73333333,3384
2220,0.73333333,3388
2221,0.73333333,3392
2222,0.73333333,3396
2223,0.73333333,3400
2224,0.73333333,3404
2225,0.73333333,3408
2226,0.73333333,3412
2227,0.73333333,3416
2228,0.73333333,3420
2229,0.73333333,3424
2230,0.73333333,3428
2231,0.73333333,3432
2232,0.73333333,3436
2233,0.73333333,3440
2234,0.73333333,3444
2235,0.73333333,3448
2236,0.73333333,3452
2237,0.73333333,3456
2238,0.73333333,3460
2239,0.73333333,3464
2240,0.73333333,3468
2241,0.73333333,3472
2242,0.73333333,3476
2243,0.73333333,3480
2244,0.73333333,3484
2245,0.73333333,3488
2246,0.73333333,3492
2247,0.73333333,3496
2248,0.73333333,3500
2249,0.73333333,3504
2250,0.73333333,3508
2251,0.73333333,3512
2252,0.73333333,3516
2253,0.73333333,3520
2254,0.73333333,3524
2255,0.73333333,3528
2256,0.73333333,3532
2257,0.73333333,3536
2258,0.73333333,3540
2259,0.73333333,3544
2260,0.73333333,3548
2261,0.73333333,3552
2262,0.73333333,3556
2263,0.73333333,3560
2264,0.73333333,3564
2265,0.73333333,3568
2266,0.73333333,3572
2267,0.73333333,3576
2268,0.73333333,3580
2269,0.73333333,3584
2270,0.73333333,3588
2271,0.73333333,3592
2272,0.73333333,3596
2273,0.73333333,3600
2274,0.73333333,3604
2275,0.73333333,3608
2276,0.73333333,3612
2277,0.73333333,3616
2278,0.73333333,3620
2279,0.73333333,3624
2280,0.73333333,3628
2281,0.73333333,3632
2282,0.73333333,3636
2283,0.73333333,3640
2284,0.73333333,3644
2285,0.73333333,3648
2286,0.73333333,3652
2287,0.73333333,3656
2288,0.73333333,3660
2289,0.73333333,3664
2290,0.73333333,3668
2291,0.73333333,3672
2292,0.73333333,3676
2293,0.73333333,3680
2294,0.73333333,3684
2295,0.73333333,3688
2296,0.73333333,3692
2297,0.73333333,3696
2298,0.73333333,3700
2299,0.73333333,3704
2300,0.73333333,3708
2301,0.73333333,3712
2302,0.73333333,3716
2303,0.73333333,3720
2304,0.73333333,3724
2305,0.73333333,3728
2306,0.73333333,3732
2307,0.73333333,3736
2308,0.73333333,3740
2309,0.73333333,3744
2310,0.73333333,3748
2311,0.73333333,3752
2312,0.73333333,3756
2313,0.73333333,3760
2314,0.73333333,3764
2315,0.73333333,3768
2316,0.73333333,3772
2317,0.73333333,3776
2318,0.73333333,3780
2319,0.73333333,3784
2320,0.73333333,3788
2321,0.73333333,3792
2322,0.73333333,3796
2323,0.73333333,3800
2324,0.73333333,3804
2325,0.73333333,3808
2326,0.73333333,3812
2327,0.73333333,3816
2328,0.73333333,3820
2329,0.73333333,3824
2330,0.73333333,3828
2331,0.73333333,3832
2332,0.73333333,3836
2333,0.73333333,3840
2334,0.73333333,3844
2335,0.73333333,3848
2336,0.73333333,3852
2337,0.73333333,3856
2338,0.73333333,3860
2339,0.73333333,3864
2340,0.73333333,3868
2341,0.73333333,3872
2342,0.73333333,3876
2343,0.73333333,3880
2344,0.73333333,3884
2345,0.73333333,3888
2346,0.73333333,3892
2347,0.73333333,3896
2348,0.73333333,3900
2349,0.73333333,3904
2350,0.73333333,3908
2351,0.73333333,3912
2352,0.73333333,3916
2353,0.73333333,3920
2354,0.73333333,3924
2355,0.73333333,3928
2356,0.73333333,3932
2357,0.73333333,3936
2358,0.73333333,3940
2359,0.73333333,3944
2360,0.73333333,3948
2361,0.73333333,3952
2362,0.73333333,3956
2363,0.73333333,3960
2364,0.73333333,3964
2365,0.73333333,3968
2366,0.73333333,3972
2367,0.73333333,3976
2368,0.73333333,3980
2369,0.73333333,3984
2370,0.73333333,3988
2371,0.73333333,3992
2372,0.73333333,3996
2373,0.73333333,4000
2374,0.73333333,4004
2375,0.73333333,4008
2376,0.73333333,4012
2377,0.73333333,4016
2378,0.73333333,4020
2379,0.73333333,4024
2380,0.73333333,4028
2381,0.73333333,4032
2382,0.73333333,4036
2383,0.73333333,4040
2384,0.73333333,4044
2385,0.73333333,4048
2386,0.73333333,4052
2387,0.73333333,4056
2388,0.73333333,4060
2389,0.73333333,4064
2390,0.73333333,4068
2391,0.73333333,4072
2392,0.73333333,4076
2393,0.73333333,4080
2394,0.73333333,4084
2395,0.73333333,4088
2396,0.73333333,4092
2397,0.73333333,4096
2398,0.73333333,4100
2399,0.73333333,4104
2400,0.73333333,4108
2401,0.73333333,4112
2402,0.73333333,4116
2403,0.73333333,4120
2404,0.73333333,4124
2405,0.73333333,4128
2406,0.73333333,4132
2407,0.73333333,4136
2408,0.73333333,4140
2409,0.73333333,4144
2410,0.73333333,4148
2411,0.73333333,4152
2412,0.73333333,4156
2413,0.73333333,4160
2414,0.73333333,4164
2415,0.73333333,4168
2416,0.73333333,4172
2417,0.73333333,4176
2418,0.73333333,4180
2419,0.73333333,4184
2420,0.73333333,4188
2421,0.73333333,4192
2422,0.73333333,4196
2423,0.73333333,4200
2424,0.73333333,4204
2425,0.73333333,4208
2426,0.73333333,4212
2427,0.73333333,4216
2428,0.73333333,4220
2429,0.73333333,4224
2430,0.73333333,4228
2431,0.73333333,4232
2432,0.73333333,4236
2433,0.73333333,4240
2434,0.73333333,4244
2435,0.73333333,4248
2436,0.73333333,4252
2437,0.73333333,4256
2438,0.73333333,4260
2439,0.73333333,4264
2440,0.73333333,4268
2441,0.73333333,4272
2442,0.73333333,4276
2443,0.73333333,4280
2444,0.73333333,4284
2445,0.73333333,4288
2446,0.73333333,4292
2447,0.73333333,4296
2448,0.73333333,4300
2449,0.73333333,4304
2450,0.73333333,4308
2451,0.73333333,4312
2452,0.73333333,4316
2453,0.73333333,4320
2454,0.73333333,4324
2455,0.73333333,4328
2456,0.73333333,4332
2457,0.73333333,4336
2458,0.73333333,4340
2459,0.73333333,4344
2460,0.73333333,4348
2461,0.73333333,4352
2462,0.73333333,4356
2463,0.73333333,4360
2464,0.73333333,4364
2465,0.73333333,4368
2466,0.73333333,4372
2467,0.73333333,4376
2468,0.73333333,4380
2469,0.73333333,4384
2470,0.73333333,4388
2471,0.73333333,4392
2472,0.73333333,4396
2473,0.73333333,4400
2474,0.73333333,4404
2475,0.73333333,4408
2476,0.73333333,4412
2477,0.73333333,4416
2478,0.73333333,4420
2479,0.73333333,4424
2480,0.73333333,4428
2481,0.73333333,4432
2482,0.73333333,4436
2483,0.73333333,4440
2484,0.73333333,4444
2485,0.73333333,4448
2486,0.73333333,4452
2487,0.73333333,4456
2488,0.73333333,4460
2489,0.73333333,4464
2490,0.73333333,4468
2491,0.73333333,4472
2492,0.73333333,4476
2493,0.73333333,4480
2494,0.73333333,4484
2495,0.73333333,4488
2496,0.73333333,4492
2497,0.73333333,4496
2498,0.73333333,4500
2499,0.73333333,4504
2500,0.73333333,4508
2501,0.73333333,4512
2502,0.73333333,4516
2503,0.73333333,4520
2504,0.73333333,4524
2505,0.73333333,4528
2506,0.73333333,4532
2507,0.73333333,4536
2508,0.73333333,4540
2509,0.73333333,4544
2510,0.73333333,4548
2511,0.73333333,4552
2512,0.73333333,4556
2513,0.73333333,4560
2514,0.73333333,4564
2515,0.73333333,4568
2516,0.73333333,4572
2517,0.73333333,4576
2518,0.73333333,4580
2519,0.73333333,4584
2520,0.73333333,4588
2521,0.73333333,4592
2522,0.73333333,4596
2523,0.73333333,4600
2524,0.73333333,4604
2525,0.73333333,4608
2526,0.73333333,4612
2527,0.73333333,4616
2528,0.73333333,4620
2529,0.73333333,4624
2530,0.73333333,4628
2531,0.73333333,4632
2532,0.73333333,4636
2533,0.73333333,4640
2534,0.73333333,4644
2535,0.73333333,4648
2536,0.73333333,4652
2537,0.73333333,4656
2538,0.73333333,4660
2539,0.73333333,4664
2540,0.73333333,4668
2541,0.73333333,4672
2542,0.73333333,4676
2543,0.73333333,4680
2544,0.73333333,4684
2545,0.73333333,4688
2546,0.73333333,4692
2547,0.73333333,4696
2548,0.73333333,4700
2549,0.73333333,4704
2550,0.73333333,4708
2551,0.73333333,4712
2552,0.73333333,4716
2553,0.73333333,4720
2554,0.73333333,4724
2555,0.73333333,4728
2556,0.73333333,4732
2557,0.73333333,4736
2558,0.73333333,4740
