batch,acc,data
898,0.73333333,1744
899,0.73333333,1752
900,0.73333333,1760
901,0.73333333,1768
902,0.73333333,1776
903,0.73333333,1784
904,0.73333333,1792
905,0.73333333,1800
906,0.73333333,1808
907,0.73333333,1816
908,0.73333333,1824
909,0.73333333,1832
910,0.73333333,1840
911,0.73333333,1848
912,0.73333333,1856
913,0.73333333,1864
914,0.73333333,1872
915,0.73333333,1880
916,0.73333333,1888
917,0.73333333,1896
918,0.73333333,1904
919,0.73333333,1912
920,0.73333333,1920
921,0.73333333,1928
922,0.73333333,1936
923,0.73333333,1944
924,0.73333333,1952
925,0.73333333,1960
926,0.73333333,1968
927,0.73333333,1976
928,0.73333333,1984
929,0.73333333,1992
930,0.73333333,2000
931,0.73333333,2008
932,0.73333333,2016
933,0.73333333,2024
934,0.73333333,2032
935,0.73333333,2040
936,0.73333333,2048
937,0.73333333,2056
938,0.73333333,2064
939,0.73333333,2072
940,0.73333333,2080
941,0.73333333,2088
942,0.73333333,2096
943,0.73333333,2104
944,0.73333333,2112
945,0.73333333,2120
946,0.73333333,2128
947,0.73333333,2136
948,0.73333333,2144
949,0.73333333,2152
950,0.73333333,2160
951,0.73333333,2168
952,0.73333333,2176
953,0.73333333,2184
954,0.73333333,2192
955,0.73333333,2200
956,0.73333333,2208
957,0.73333333,2216
958,0.73333333,2224
959,0.73333333,2232
960,0.73333333,2240
961,0.73333333,2248
962,0.73333333,2256
963,0.73333333,2264
964,0.73333333,2272
965,0.73333333,2280
966,0.73333333,2288
967,0.73333333,2296
968,0.73333333,2304
969,0.73333333,2312
970,0.73333333,2320
971,0.73333333,2328
972,0.73333333,2336
973,0.73333333,2344
974,0.73333333,2352
975,0.73333333,2360
976,0.73333333,2368
977,0.73333333,2376
978,0.73333333,2384
979,0.73333333,2392
980,0.73333333,2400
981,0.73333333,2408
982,0.73333333,2416
983,0.73333333,2424
984,0.73333333,2432
985,0.73333333,2440
986,0.73333333,2448
987,0.73333333,2456
988,0.73333333,2464
989,0.73333333,2472
990,0.73333333,2480
991,0.73333333,2488
992,0.73333333,2496
993,0.73333333,2504
994,0.73333333,2512
995,0.73333333,2520
996,0.73333333,2528
997,0.73333333,2536
998,0.73333333,2544
999,0.73333333,2552
1000,0.73333333,2560
1001,0.73333333,2568
1002,0.73333333,2576
1003,0.73333333,2584
1004,0.73333333,2592
1005,0.73333333,2600
1006,0.73333333,2608
1007,0.73333333,2616
1008,0.73333333,2624
1009,0.73333333,2632
1010,0.73333333,2640
1011,0.73333333,2648
1012,0.73333333,2656
1013,0.73333333,2664
1014,0.73333333,2672
1015,0.73333333,2680
1016,0.73333333,2688
1017,0.73333333,2696
1018,0.73333333,2704
1019,0.73333333,2712
1020,0.73333333,2720
1021,0.73333333,2728
1022,0.73333333,2736
1023,0.73333333,2744
1024,0.73333333,2752
1025,0.73333333,2760
1026,0.73333333,2768
1027,0.73333333,2776
1028,0.73333333,2784
1029,0.73333333,2792
1030,0.73333333,2800
1031,0.73333333,2808
1032,0.73333333,2816
1033,0.73333333,2824
1034,0.73333333,2832
1035,0.73333333,2840
1036,0.73333333,2848
1037,0.73333333,2856
1038,0.73333333,2864
1039,0.73333333,2872
1040,0.73333333,2880
1041,0.73333333,2888
1042,0.73333333,2896
1043,0.73333333,2904
1044,0.73333333,2912
1045,0.73333333,2920
1046,0.73333333,2928
1047,0.73333333,2936
1048,0.73333333,2944
1049,0.73333333,2952
1050,0.73333333,2960
1051,0.73333333,2968
1052,0.73333333,2976
1053,0.73333333,2984
1054,0.73333333,2992
1055,0.73333333,3000
1056,0.73333333,3008
1057,0.73333333,3016
1058,0.73333333,3024
1059,0.73333333,3032
1060,0.73333333,3040
1061,0.73333333,3048
1062,0.73333333,3056
1063,0.73333333,3064
1064,0.73333333,3072
1065,0.73333333,3080
1066,0.73333333,3088
1067,0.73333333,3096
1068,0.73333333,3104
1069,0.73333333,3112
1070,0.73333333,3120
1071,0.73333333,3128
1072,0.73333333,3136
1073,0.73333333,3144
1074,0.73333333,3152
1075,0.73333333,3160
1076,0.73333333,3168
1077,0.73333333,3176
1078,0.73333333,3184
1079,0.73333333,3192
1080,0.73333333,3200
1081,0.73333333,3208
1082,0.73333333,3216
1083,0.73333333,3224
1084,0.73333333,3232
1085,0.73333333,3240
1086,0.73333333,3248
1087,0.73333333,3256
1088,0.73333333,3264
1089,0.73333333,3272
1090,0.73333333,3280
1091,0.73333333,3288
1092,0.73333333,3296
1093,0.73333333,3304
1094,0.73333333,3312
1095,0.73333333,3320
1096,0.73333333,3328
1097,0.73333333,3336
1098,0.73333333,3344
1099,0.73333333,3352
1100,0.73333333,3360
1101,0.73333333,3368
1102,0.73333333,3376
1103,0.73333333,3384
1104,0.73333333,3392
1105,0.73333333,3400
1106,0.73333333,3408
1107,0.73333333,3416
1108,0.73333333,3424
1109,0.73333333,3432
1110,0.73333333,3440
1111,0.73333333,3448
1112,0.73333333,3456
1113,0.73333333,3464
1114,0.73333333,3472
1115,0.73333333,3480
1116,0.73333333,3488
1117,0.73333333,3496
1118,0.73333333,3504
1119,0.73333333,3512
1120,0.73333333,3520
1121,0.73333333,3528
1122,0.73333333,3536
1123,0.73333333,3544
1124,0.73333333,3552
1125,0.73333333,3560
1126,0.73333333,3568
1127,0.73333333,3576
1128,0.73333333,3584
1129,0.73333333,3592
1130,0.73333333,3600
1131,0.73333333,3608
1132,0.73333333,3616
1133,0.73333333,3624
1134,0.73333333,3632
1135,0.73333333,3640
1136,0.73333333,3648
1137,0.73333333,3656
1138,0.73333333,3664
1139,0.73333333,3672
1140,0.73333333,3680
1141,0.73333333,3688
1142,0.73333333,3696
1143,0.73333333,3704
1144,0.73333333,3712
1145,0.73333333,3720
1146,0.73333333,3728
1147,0.73333333,3736
1148,0.73333333,3744
1149,0.73333333,3752
1150,0.73333333,3760
1151,0.73333333,3768
1152,0.73333333,3776
1153,0.73333333,3784
1154,0.73333333,3792
1155,0.73333333,3800
1156,0.73333333,3808
1157,0.73333333,3816
1158,0.73333333,3824
1159,0.73333333,3832
1160,0.73333333,3840
1161,0.73333333,3848
1162,0.73333333,3856
1163,0.73333333,3864
1164,0.73333333,3872
1165,0.73333333,3880
1166,0.73333333,3888
1167,0.73333333,3896
1168,0.73333333,3904
1169,0.73333333,3912
1170,0.73333333,3920
1171,0.73333333,3928
1172,0.73333333,3936
1173,0.73333333,3944
1174,0.73333333,3952
1175,0.73333333,3960
1176,0.73333333,3968
1177,0.73333333,3976
1178,0.73333333,3984
1179,0.73333333,3992
1180,0.73333333,4000
1181,0.73333333,4008
1182,0.73333333,4016
1183,0.73333333,4024
1184,0.73333333,4032
1185,0.73333333,4040
1186,0.73333333,4048
1187,0.73333333,4056
1188,0.73333333,4064
1189,0.73333333,4072
1190,0.73333333,4080
1191,0.73333333,4088
1192,0.73333333,4096
1193,0.73333333,4104
1194,0.73333333,4112
1195,0.73333333,4120
1196,0.73333333,4128
1197,0.73333333,4136
1198,0.73333333,4144
1199,0.73333333,4152
1200,0.73333333,4160
1201,0.73333333,4168
1202,0.73333333,4176
1203,0.73333333,4184
1204,0.73333333,4192
1205,0.73333333,4200
1206,0.73333333,4208
1207,0.73333333,4216
1208,0.73333333,4224
1209,0.73333333,4232
1210,0.73333333,4240
1211,0.73333333,4248
1212,0.73333333,4256
1213,0.73333333,4264
1214,0.73333333,4272
1215,0.73333333,4280
1216,0.73333333,4288
1217,0.73333333,4296
1218,0.73333333,4304
1219,0.73333333,4312
1220,0.73333333,4320
1221,0.73333333,4328
1222,0.73333333,4336
1223,0.73333333,4344
1224,0.73333333,4352
1225,0.73333333,4360
1226,0.73333333,4368
1227,0.73333333,4376
1228,0.73333333,4384
1229,0.73333333,4392
1230,0.73333333,4400
1231,0.73333333,4408
1232,0.73333333,4416
1233,0.73333333,4424
1234,0.73333333,4432
1235,0.73333333,4440
1236,0.73333333,4448
1237,0.73333333,4456
1238,0.73333333,4464
1239,0.73333333,4472
1240,0.73333333,4480
1241,0.73333333,4488
1242,0.73333333,4496
1243,0.73333333,4504
1244,0.73333333,4512
1245,0.73333333,4520
1246,0.73333333,4528
1247,0.73333333,4536
1248,0.73333333,4544
1249,0.73333333,4552
1250,0.73333333,4560
1251,0.73333333,4568
1252,0.73333333,4576
1253,0.73333333,4584
1254,0.73333333,4592
1255,0.73333333,4600
1256,0.73333333,4608
1257,0.73333333,4616
1258,0.73333333,4624
1259,0.73333333,4632
1260,0.73333333,4640
1261,0.73333333,4648
1262,0.73333333,4656
1263,0.73333333,4664
1264,0.73333333,4672
1265,0.73333333,4680
1266,0.73333333,4688
1267,0.73333333,4696
1268,0.73333333,4704
1269,0.73333333,4712
1270,0.73333333,4720
1271,0.73333333,4728
1272,0.73333333,4736
1273,0.73333333,4744
1274,0.73333333,4752
1275,0.73333333,4760
1276,0.73333333,4768
1277,0.73333333,4776
1278,0.73333333,4784
1279,0.73333333,4792
1280,0.73333333,4800
1281,0.73333333,4808
1282,0.73333333,4816
1283,0.73333333,4824
1284,0.73333333,4832
1285,0.73333333,4840
1286,0.73333333,4848
1287,0.73333333,4856
1288,0.73333333,4864
1289,0.73333333,4872
1290,0.73333333,4880
1291,0.73333333,4888
1292,0.73333333,4896
1293,0.73333333,4904
1294,0.73333333,4912
1295,0.73333333,4920
1296,0.73333333,4928
1297,0.73333333,4936
1298,0.73333333,4944
1299,0.73333333,4952
1300,0.73333333,4960
1301,0.73333333,4968
1302,0.73333333,4976
1303,0.73333333,4984
1304,0.73333333,4992
1305,0.73333333,5000
1306,0.73333333,5008
1307,0.73333333,5016
1308,0.73333333,5024
1309,0.73333333,5032
1310,0.73333333,5040
1311,0.73333333,5048
1312,0.73333333,5056
1313,0.73333333,5064
1314,0.73333333,5072
1315,0.73333333,5080
1316,0.73333333,5088
1317,0.73333333,5096
1318,0.73333333,5104
1319,0.73333333,5112
1320,0.73333333,5120
1321,0.73333333,5128
1322,0.73333333,5136
1323,0.73333333,5144
1324,0.73333333,5152
1325,0.73333333,5160
1326,0.73333333,5168
1327,0.73333333,5176
1328,0.73333333,5184
1329,0.73333333,5192
1330,0.73333333,5200
1331,0.73333333,5208
1332,0.73333333,5216
1333,0.73333333,5224
1334,0.73333333,5232
1335,0.73333333,5240
1336,0.73333333,5248
1337,0.73333333,5256
1338,0.73333333,5264
1339,0.73333333,5272
1340,0.73333333,5280
1341,0.73333333,5288
1342,0.73333333,5296
1343,0.73333333,5304
1344,0.73333333,5312
1345,0.73333333,5320
1346,0.73333333,5328
1347,0.73333333,5336
1348,0.73333333,5344
1349,0.73333333,5352
1350,0.73333333,5360
1351,0.73333333,5368
1352,0.73333333,5376
1353,0.73333333,5384
1354,0.73333333,5392
1355,0.73333333,5400
1356,0.73333333,5408
1357,0.73333333,5416
1358,0.73333333,5424
1359,0.73333333,5432
1360,0.73333333,5440
1361,0.73333333,5448
1362,0.73333333,5456
